gene	in_177_set	named_factor	chromosome	strand	event_type	element_start	element_end	element_length	element_annotation	element_transcript_types	inclusion_junction	skipping_junction	measured_path	both_junctions_annotated	seen_from_both_sides	mean_PSI	PSI_slowest_third	PSI_fastest_third	dPSI_percentage_points	d_logit_per_score_unit	t_prolif	P_prolif	FDR_prolif	d_age_per_decade	FDR_age	d_age_adj_per_decade	FDR_age_adj
PSMF1	FALSE	FALSE	chr20	+	cassette exon	1165029	1165059	31	coding exon	protein_coding	chr20:1164477-1165028	chr20:1164477-1166226	skipping	TRUE	FALSE	0.0868496246518489	0.0705924736712505	0.0945304440870731	2.39379704158227	0.080925330475956	0.852444607022545	0.395945180361246	0.590618227372193	0.0183129893610367	0.900174592752943	0.0398649321118464	0.91701834432199
PTCD1	FALSE	FALSE	chr7	-	unannotated splice site	99459147	99460085	939	not an annotated exon	""	chr7:99458356-99459146	chr7:99458356-99460085	skipping	TRUE	FALSE	0.0519016730887294	0.0350684654879063	0.0664759186788235	3.14074531909171	0.279129299549018	6.6198805942501	1.65584345973471e-09	6.12122131147593e-08	-0.0746497299925698	0.0208003069424505	-0.0260945305843766	0.790958395735541
PTCD1	FALSE	FALSE	chr7	-	unannotated splice site	99458356	99459263	908	not an annotated exon	""	chr7:99459264-99460085	chr7:99458356-99460085	skipping	TRUE	FALSE	0.03123442527043	0.0276469185499151	0.0359605549597778	0.831363640986269	0.163421720955104	3.72125878694872	0.000323276035295136	0.00243783103334536	-0.00120992937098251	1	0.035167583510088	0.663697534844911
PTGES3	FALSE	FALSE	chr12	-	cassette exon	56670275	56670364	90	coding exon	processed_transcript;protein_coding	chr12:56666267-56670274	chr12:56666267-56671748	skipping	TRUE	TRUE	0.0387714308927278	0.0393664903641854	0.037128611796928	-0.223787856725733	-0.0318962619245464	-0.870844012296941	0.385864493920105	0.581725546066663	-0.00126181247781414	1	-0.00864212472150619	1
PTMA	FALSE	FALSE	chr2	+	alternative 3' splice site	231711887	231711889	3	coding exon	protein_coding	chr2:231711420-231711886	chr2:231711420-231711889	inclusion	TRUE	FALSE	0.262753538404405	0.425223230284161	0.18011136567783	-24.5111864606331	-0.299568149532231	-3.42498160104558	0.000884029946905125	0.00569429138148551	0.0728205804284511	0.350142207125274	0.0193452103902375	1
PTP4A2	FALSE	FALSE	chr1	-	cassette exon	31915895	31915987	93	coding exon	nonsense_mediated_decay;protein_coding	chr1:31911827-31915894	chr1:31911827-31918969	skipping	TRUE	TRUE	0.154111812646445	0.131633981956228	0.165388843009518	3.375486105329	0.117882127763528	1.97106749568749	0.0513992194240439	0.130551714160697	-0.0565420820898232	0.248291946758214	-0.0407161402072136	0.763742089132858
PTPA	FALSE	FALSE	chr9	+	cassette exon	129127964	129128068	105	coding exon	protein_coding	chr9:129128069-129128984	chr9:129123139-129128984	inclusion	TRUE	TRUE	0.185259807012917	0.161510032462137	0.210892181405918	4.93821489437811	0.197970665875056	3.06695541079884	0.00276268286144198	0.0136966245069449	-0.0795691250471512	0.0959901775612158	-0.0501124780972164	0.685750082706529
PTPA	FALSE	FALSE	chr9	+	cassette exon	129139382	129139649	268	coding exon	protein_coding	chr9:129139650-129142444	chr9:129137693-129142444	inclusion	TRUE	FALSE	0.191821935949352	0.164518109404141	0.207571600499905	4.30534910957644	0.102656695844198	1.47561193543147	0.143098584277592	0.291598732850862	-0.0101893089341752	0.941406122136108	0.0108979614864623	1
PXDN	FALSE	FALSE	chr2	-	cassette exon	1687632	1687703	72	coding exon	processed_transcript;protein_coding	chr2:1687704-1691927	chr2:1684152-1691927	skipping	TRUE	TRUE	0.294135802205324	0.262527716303855	0.293523463832841	3.09957475289861	0.12659778904494	2.66075008716731	0.00904499992695056	0.034798693157872	-0.0673019999270249	0.0383463237997526	-0.0515368322956707	0.413255410606574
PXN	FALSE	FALSE	chr12	-	cassette exon	120215560	120215661	102	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding	chr12:120215274-120215559	chr12:120215274-120221622	skipping	TRUE	TRUE		0.934686341500428	0.840241207541696	-9.44451339587316	-0.749183115090049	-6.94430426686417	3.89419045271981e-10	1.5581343211412e-08	0.102470164984421	0.355810075046793	-0.04409702099143	0.921496272449727
RAB11FIP5	FALSE	FALSE	chr2	-	cassette exon	73079651	73081663	2013	coding exon	protein_coding	chr2:73076183-73079650	chr2:73076183-73088049	inclusion	TRUE	FALSE	0.411712935586828	0.302499865942696	0.48053809602882	17.8038230086125	0.314578358750059	3.65898123305201	0.000401232164987195	0.00290580480132603	-0.0560941782035308	0.514541219474477	0.00387238120504157	1
RAB11FIP5	FALSE	FALSE	chr2	-	unannotated splice site	73076183	73081345	5163	not an annotated exon	""	chr2:73081346-73088049	chr2:73076183-73088049	inclusion	TRUE	FALSE	0.403813269761135	0.394725613153462	0.410116649950177	1.53910367967142	0.0365688182338061	0.547850589620062	0.584979806109364	0.765000074182841	0.00433349296341962	1	0.0133350272026809	1
RAB34	FALSE	FALSE	chr17	-	cassette exon	28715993	28716061	69	coding exon	nonsense_mediated_decay;protein_coding	chr17:28715902-28715992	chr17:28715902-28716902	skipping	TRUE	TRUE	0.0859516792252302	0.0693086230304024	0.097995705777496	2.86870827470936	0.147377614813917	1.73137604571742	0.0863788835385987	0.197296563408176	0.00960134781804159	0.971905873218505	0.0444077881652991	0.859040754071165
RAB34	FALSE	FALSE	chr17	-	cassette exon	28715195	28715214	20	NMD-only exon	nonsense_mediated_decay	chr17:28715123-28715194	chr17:28715123-28715218	skipping	TRUE	FALSE	0.145881631913939	0.15150208067944	0.142221705710065	-0.928037496937406	-0.041787262154391	-1.44633239341295	0.151120228224678	0.303754384136615	0.0116162850757047	0.724659214924882	0.00442975463989177	1
RAB34	FALSE	FALSE	chr17	-	cassette exon	28715993	28716058	66	coding exon	nonsense_mediated_decay;protein_coding	chr17:28716059-28716902	chr17:28715902-28716902	inclusion	TRUE	FALSE		0.7617231035544	0.78394827251601	2.22251689616095	0.0205313369383759	0.158516166874881	0.874366600298699	0.972439767042471	-0.0154574271161116	0.962364619341728	-0.0137693303372532	1
RAB6A	FALSE	FALSE	chr11	-	cassette exon	73718613	73718718	106	coding exon	processed_transcript;protein_coding	chr11:73716363-73718612	chr11:73716363-73718784	inclusion	TRUE	FALSE	0.494881984426367	0.607369338065284	0.456424672828839	-15.0944665236445	-0.289695482781532	-2.36784202806542	0.0197587900868658	0.0632169756212893	0.0868277366677667	0.444515837414915	0.038184117239426	0.983234759464368
RAB6A	FALSE	FALSE	chr11	-	cassette exon	73718785	73718890	106	coding exon	protein_coding	chr11:73718891-73720845	chr11:73718719-73720845	skipping	TRUE	FALSE	0.368266268059284	0.373215298465772	0.355700306549499	-1.75149919162738	0.0801382175636572	1.50879945255698	0.134411456373319	0.278061656402468	-0.0539235493386764	0.19441482678161	-0.0460617726998732	0.593770447481842
RABGGTB	FALSE	FALSE	chr1	+	cassette exon	75790446	75790517	72	non-coding annotation only	processed_transcript	chr1:75790518-75791284	chr1:75790058-75791284	inclusion	TRUE	FALSE	0.187419926734049	0.179221158077867	0.192842494554296	1.3621336476429	0.0642006858680516	0.866942976007704	0.387988408385896	0.583097029129666	0.0100762928113409	0.950579310568449	0.0263412768985345	0.96580989741943
RAC1	FALSE	FALSE	chr7	+	cassette exon	6398662	6398718	57	coding exon	protein_coding	chr7:6398719-6400125	chr7:6392042-6400125	inclusion	TRUE	TRUE	0.396208937895111	0.566336639377511	0.311065991187577	-25.5270648189935	-0.498425731253108	-3.72835014727894	0.000315372956164243	0.0023888272247541	0.196931569872527	0.0355431933292239	0.122133699628278	0.547558060142882
RAD23A	FALSE	FALSE	chr19	+	alternative 3' splice site	12949275	12949277	3	coding exon	nonsense_mediated_decay;protein_coding	chr19:12949160-12949274	chr19:12949160-12949277	skipping	TRUE	FALSE		0.485705562834867	0.459199458923158	-2.65061039117088	-0.0138679601952926	-0.152098020351632	0.879410069393037	0.973274860398868	0.0157163038995905	0.923155000613551	0.01555510320927	1
RAF1	FALSE	FALSE	chr3	-	cassette exon	12606201	12606299	99	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr3:12606300-12608765	chr3:12604290-12608765	skipping	TRUE	TRUE	0.15974772237586	0.152065248929819	0.163094003641098	1.10287547112791	0.0452579061745748	0.564469200817833	0.573662054868793	0.755357103171955	0.00188684045670319	1	0.0123768772794705	1
RAI14	FALSE	FALSE	chr5	+	cassette exon	34813574	34813660	87	coding exon	nonsense_mediated_decay;protein_coding	chr5:34813661-34814582	chr5:34812209-34814582	inclusion	TRUE	FALSE	0.127954272432984	0.107341785222052	0.150807307633524	4.34655224114723	0.142404193473271	1.52485095445079	0.130360986846094	0.272165571678065	-0.0411201269814591	0.694106923497671	-0.0169165246160827	1
RALY	FALSE	FALSE	chr20	+	cassette exon	34073819	34073866	48	coding exon	processed_transcript;protein_coding	chr20:34073636-34073818	chr20:34073636-34075873	skipping	TRUE	TRUE	0.200061881822171	0.238928475368612	0.170124849578476	-6.88036257901362	-0.22821697000573	-3.40989262233413	0.000929109480314264	0.00590635764962398	0.113739035796945	0.00980507172051095	0.0839001359005807	0.283277700446563
RANBP1	FALSE	FALSE	chr22	+	alternative 3' splice site	20126952	20126954	3	coding exon	protein_coding	chr22:20126369-20126951	chr22:20126369-20126954	skipping	TRUE	FALSE	0.419320800781735	0.418284213984232	0.420861268223464	0.257705423923221	0.0229507368663178	0.715108835997796	0.476159597555543	0.665605750631485	0.00770070987447755	0.863205297776067	0.0142819427905016	0.908552550007806
RAP1B	FALSE	FALSE	chr12	+	alternative 5' splice site	68611044	68611052	9	coding exon	protein_coding	chr12:68611053-68648698	chr12:68611044-68648698	inclusion	TRUE	FALSE		0.317611689602907	0.348051941255088	3.04402516521815	0.129246250381296	1.32739191003791	0.187494783174371	0.355022888547221	-0.0862409441820552	0.274684375283861	-0.0738788494779138	0.685750082706529
RAP1GDS1	FALSE	FALSE	chr4	+	cassette exon	98379017	98379163	147	coding exon	processed_transcript;protein_coding;retained_intron	chr4:98379164-98391951	chr4:98352602-98391951	skipping	TRUE	FALSE	0.172888532924444	0.172808284203116	0.167287613089164	-0.552067111395177	0.110899200733924	0.896499143757764	0.372076777917399	0.573324618395283	5.66339825804729e-05	1	0.0249068845361525	1
RASA4	FALSE	FALSE	chr7	-	unannotated splice site	102501228	102600388	99161	not an annotated exon	""	chr7:102600389-102602323	chr7:102501228-102602323	inclusion	FALSE	FALSE		0.542857142857143	0.5	-4.28571428571428	-0.0212644784149342	-0.243414436553623	0.808173232728958	0.920803070188003	0.0214502798554244	0.85740388599001	0.0207049829149172	1
RASA4B	FALSE	FALSE	chr7	-	unannotated splice site	102485039	102683278	198240	not an annotated exon	""	chr7:102483890-102485038	chr7:102483890-102683278	skipping	FALSE	FALSE	0.320770685333113	0.296296296296296	0.33303138881416	3.67350925178641	0.0684924658406591	0.81987705599439	0.414179425617014	0.606078873324856	-0.0134283354366668	0.930948819712871	-0.000599259201116591	1
RASA4B	FALSE	FALSE	chr7	-	unannotated splice site	102490986	102590158	99173	not an annotated exon	""	chr7:102488599-102490985	chr7:102488599-102590158	skipping	FALSE	FALSE	0.481226430562387	0.444200779727096	0.5	5.57992202729045	0.0669019195876456	0.759220925842968	0.449454446150607	0.640383146777635	-0.00775324803916145	0.985099221234231	0.00578125501109819	1
RASA4B	FALSE	FALSE	chr7	-	unannotated splice site	102488463	102686713	198251	not an annotated exon	""	chr7:102485160-102488462	chr7:102485160-102686713	skipping	FALSE	FALSE		0.266666666666667	0.333155270655271	6.6488603988604	0.0640063870566545	0.615203108085833	0.539790744830838	0.727348780970554	0.0229147976869756	0.874574993213875	0.0413485656341993	0.929960400809207
RASA4B	FALSE	FALSE	chr7	-	unannotated splice site	102493116	102592284	99169	not an annotated exon	""	chr7:102491124-102493115	chr7:102491124-102592284	skipping	FALSE	TRUE		0.323809523809524	0.333382584712372	0.957306090284815	0.0208513704584032	0.450262217280572	0.653476929889711	0.815587170111892	-0.00279706916735917	1	0.001341266466958	1
RASA4B	FALSE	FALSE	chr7	-	unannotated splice site	102503163	102602323	99161	not an annotated exon	""	chr7:102501228-102503162	chr7:102501228-102602323	skipping	FALSE	FALSE		0.457142857142857	0.5	4.28571428571429	0.0212644784149342	0.243414436553623	0.808173232728958	0.920803070188003	-0.0214502798554244	0.85740388599001	-0.0207049829149171	1
RBBP4	FALSE	FALSE	chr1	-	unannotated splice site	32681861	32684089	2229	not an annotated exon	""	chr1:32684090-32684257	chr1:32681861-32684257	skipping	TRUE	FALSE	0.243761812819862	0.201007995755203	0.260037359888065	5.90293641328623	0.256065161565333	3.48477236122301	0.000724849226598253	0.00479613272307521	-0.0637078993947118	0.329705966159735	-0.0182717242353102	1
RBBP4	FALSE	FALSE	chr1	-	unannotated splice site	32684010	32684257	248	not an annotated exon	""	chr1:32681861-32684009	chr1:32681861-32684257	skipping	TRUE	FALSE	0.234358017332615	0.189224477976754	0.268983342805338	7.97588648285842	0.219163549266641	3.09431076436203	0.00254005514287055	0.0128171031764136	-0.010807471501009	0.941406122136108	0.0362598348366504	0.86095732319391
RBCK1	FALSE	FALSE	chr20	+	cassette exon	410412	410764	353	coding exon	protein_coding	chr20:410026-410411	chr20:410026-417525	inclusion	TRUE	FALSE	0.486240895094396	0.403874225976698	0.542582345091812	13.8708119115115	0.262958747167071	2.9603420891975	0.00381415659539216	0.0176489069128282	-0.0550662150697493	0.539591474745959	-0.00646931767278507	1
RBFOX2	FALSE	FALSE	chr22	-	cassette exon	35756105	35756144	40	coding exon	nonsense_mediated_decay;protein_coding	chr22:35746562-35756104	chr22:35746562-35759887	skipping	TRUE	TRUE	0.276976033211593	0.304197290710479	0.255520228451816	-4.8677062258663	-0.126229722470753	-2.33403748491613	0.0215351682478923	0.0673675580885851	-0.000976280905125498	1	-0.0294323699679079	0.848189455074918
RBFOX2	FALSE	FALSE	chr22	-	alternative 3' splice site	35781744	35781746	3	coding exon	nonsense_mediated_decay;protein_coding	chr22:35781747-35809779	chr22:35781744-35809779	inclusion	TRUE	FALSE	0.334737981658268	0.330504697913569	0.324330625067904	-0.617407284566501	0.0119398822423017	0.422739800210388	0.673366361176041	0.826757759696648	-0.0061060842878809	0.879646050639064	-0.00457405461523723	1
RBM14-RBM4	FALSE	FALSE	chr11	+	cassette exon	66643450	66644140	691	coding exon	protein_coding	chr11:66644141-66646026	chr11:66640124-66646026	skipping	TRUE	TRUE	0.262770693703492	0.291435282727183	0.235496276127025	-5.59390066001585	-0.16233566677449	-1.75481578678846	0.0822644199709136	0.189939777543162	0.054331142860606	0.553188551093907	0.028134697853402	0.983234759464368
RBM7	FALSE	FALSE	chr11	+	alternative 3' splice site	114405706	114405708	3	coding exon	nonsense_mediated_decay;protein_coding	chr11:114402916-114405705	chr11:114402916-114405708	skipping	TRUE	FALSE	0.302927777683266	0.325464064112384	0.315165232395443	-1.02988317169413	-0.022863182800123	-0.465502528130349	0.642554396062162	0.806052033544044	-0.01571879267194	0.798373901371683	-0.0237804215605366	0.875851163913888
RBMS1	FALSE	FALSE	chr2	-	cassette exon	160282257	160282304	48	non-coding annotation only	processed_transcript	chr2:160281365-160282256	chr2:160281365-160284774	inclusion	TRUE	TRUE	0.253339540084532	0.266181872908228	0.244985872141454	-2.11960007667742	-0.125668776105672	-3.23539058692138	0.00163363359496847	0.00921391020976415	0.0399523188839416	0.213608849999586	0.0192787124276741	0.868189934646702
RBMS1	FALSE	FALSE	chr2	-	alternative 5' splice site	160286969	160286977	9	coding exon	processed_transcript;protein_coding;retained_intron	chr2:160285045-160286968	chr2:160285045-160286977	skipping	TRUE	FALSE	0.480607585463337	0.471375000912982	0.488753815143943	1.73788142309606	0.0396629830930222	1.29850703723208	0.197012925024431	0.368356766359588	-0.0344843279675029	0.127177045277291	-0.0320517093719417	0.449327775415958
RBPMS	FALSE	FALSE	chr8	+	cassette exon	30547292	30547522	231	coding exon	protein_coding	chr8:30544625-30547291	chr8:30544625-30558886	skipping	TRUE	FALSE	0.20013340906331	0.249877090041067	0.1718819834179	-7.79951066231671	-0.257745849176082	-4.45668609019286	2.12297063298606e-05	0.000241479034206876	0.127011996031481	0.000795040331226445	0.0930421757822758	0.107228436807166
RECK	FALSE	FALSE	chr9	+	cassette exon	36085902	36086181	280	non-coding annotation only	processed_transcript	chr9:36083563-36085901	chr9:36083563-36087693	inclusion	TRUE	FALSE	0.0707112426862812	0.0437799253789248	0.08903805121479	4.52581258358652	0.22176369737002	2.61628146147375	0.0102255920335251	0.0379528977350649	0.0464167027222475	0.608982110039423	0.104771783453691	0.283277700446563
RER1	FALSE	FALSE	chr1	+	unannotated splice site	2391959	2393355	1397	not an annotated exon	""	chr1:2393356-2395783	chr1:2391959-2395783	inclusion	TRUE	FALSE		0.388811596732037	0.26537900284773	-12.3432593884307	-0.207495807107911	-1.41145651692809	0.161183236957758	0.317419912503379	-0.0124667785569371	0.987823745136366	-0.060775985930596	0.919512758906035
RHOC	FALSE	FALSE	chr1	-	cassette exon	112705100	112706252	1153	coding exon	protein_coding	chr1:112703807-112705099	chr1:112703807-112707077	skipping	TRUE	FALSE	0.0968534626905457	0.0948283201514486	0.103672911431777	0.884459128032795	0.0256218007464412	0.311816901456683	0.755809983487704	0.890705006365513	0.0402245390580738	0.648089822822384	0.053488539851899	0.790072509883377
RNASEK	FALSE	FALSE	chr17	+	other	7012758	7012761	4	not an annotated exon	""	chr17:7012762-7013665	chr17:7012758-7013665	skipping	TRUE	FALSE	0.152423543867988	0.140413698050053	0.161755546362253	2.13418483122004	0.0950698897362075	1.18945694756873	0.2369946315096	0.415687850316736	-0.0384194626509413	0.661241366787301	-0.0243127560046826	0.983234759464368
RNASEK-C17orf49	FALSE	FALSE	chr17	+	unannotated splice site	7016526	7016685	160	not an annotated exon	""	chr17:7016686-7016909	chr17:7016526-7016909	skipping	TRUE	FALSE	0.0727416867875411	0.0722019806631066	0.0747495595037297	0.254757884062311	0.0657931708762297	0.914452371040272	0.362614957949407	0.564001100674984	-0.000488782612439212	1	0.0141563998547359	1
RNASEK-C17orf49	FALSE	FALSE	chr17	+	alternative 3' splice site	7017257	7017260	4	coding exon	protein_coding	chr17:7017015-7017256	chr17:7017015-7017260	inclusion	TRUE	FALSE	0.317061213892977	0.313969004505885	0.311292769080979	-0.267623542490608	0.0458137557053461	0.795893516350938	0.427924399345777	0.619043335676302	-0.016347756927198	0.828904795915588	-0.00914451020358376	1
RND3	FALSE	FALSE	chr2	-	cassette exon	150486694	150486781	88	coding exon	processed_transcript;protein_coding	chr2:150474985-150486693	chr2:150474985-150487267	skipping	FALSE	TRUE	0.0289438623459602	0.029555507598825	0.0270452326187375	-0.251027498008748	-0.0855683008607531	-1.23051792228316	0.221306011380105	0.398023133106154	0.00933478638903233	0.95197078235111	-0.00808481792892604	1
RNF181	FALSE	FALSE	chr2	+	cassette exon	85596822	85596931	110	coding exon	protein_coding	chr2:85596650-85596821	chr2:85596650-85597103	skipping	TRUE	TRUE	0.0615311317492524	0.0516883667297236	0.0627486571916574	1.10602904619338	0.192132973919857	2.2315116429274	0.027813999822166	0.0824001858843089	-0.0358768119145621	0.722097216072126	0.000446154411338019	1
RNF181	FALSE	FALSE	chr2	+	alternative 3' splice site	85596822	85596856	35	coding exon	protein_coding	chr2:85596650-85596821	chr2:85596650-85596856	skipping	TRUE	FALSE	0.0724523571800388	0.0702473794784289	0.0707179384560633	0.0470558977634344	-0.0565937518476333	-0.797349665219856	0.427082271948688	0.618351131075984	0.0152599079779112	0.880831938517892	0.0054386011449018	1
RNF7	FALSE	FALSE	chr3	+	other	141738510	141738516	7	not an annotated exon	""	chr3:141738517-141743508	chr3:141738510-141743508	skipping	TRUE	FALSE	0.113583722141057	0.113708090000289	0.108990237638284	-0.47178523620052	-0.0367675503891024	-0.732636208825365	0.465444318883692	0.654663411300015	-0.0145515538935566	0.823063273377401	-0.0255091751148213	0.86229873788958
RNH1	FALSE	FALSE	chr11	-	cassette exon	502214	502249	36	non-coding annotation only	processed_transcript	chr11:502250-507112	chr11:502182-507112	inclusion	TRUE	TRUE		0.361331204967375	0.403697048765653	4.23658437982787	0.0972585315658609	1.23461625119927	0.219838041322107	0.397320364792221	-0.0283175729379343	0.767663771811897	-0.0118350933796632	1
RNH1	FALSE	FALSE	chr11	-	cassette exon	504824	504996	173	coding exon	processed_transcript;protein_coding;retained_intron	chr11:502250-504823	chr11:502250-507112	skipping	TRUE	TRUE		0.584570780164697	0.692937572873924	10.8366792709227	0.0961009341834879	1.09336386659117	0.276834970157505	0.46725346575964	-0.0709072471424794	0.340244473451681	-0.062737382809283	0.729704973607922
RNH1	FALSE	FALSE	chr11	-	cassette exon	506609	506821	213	coding exon	protein_coding	chr11:502182-506608	chr11:502182-507112	inclusion	TRUE	FALSE	0.104307306427734	0.13376837328679	0.0757271142699399	-5.80412590168503	-0.0533845275806523	-0.43247922290373	0.666297287885489	0.822831182316103	-0.0488384254823481	0.726933980894644	-0.0699323035632827	0.833832763744196
RPL10	FALSE	FALSE	chrX	+	cassette exon	154400464	154400626	163	coding exon	protein_coding;retained_intron	chrX:154400627-154400701	chrX:154399942-154400701	skipping	TRUE	TRUE	0.10614333471895	0.157739480114371	0.0803115331261699	-7.7427946988201	-0.0496972132616417	-0.560271264442648	0.576511012892184	0.757617447776785	0.0519107038620264	0.549633883024578	0.0504906685479003	0.829640025388377
RPL12	FALSE	FALSE	chr9	-	other	127451050	127451280	231	not an annotated exon	""	chr9:127450805-127451049	chr9:127450805-127451280	skipping	TRUE	FALSE		0.823129157576365	0.812217319610179	-1.09118379661858	-0.0585077381055225	-0.577329842125722	0.565014216047464	0.749459184390572	-0.0454911872441299	0.683759439962875	-0.0672469745385512	0.78017861755723
RPL13A	FALSE	FALSE	chr19	+	alternative 5' splice site	49489913	49489922	10	coding exon	processed_transcript;protein_coding;retained_intron	chr19:49489923-49490231	chr19:49489913-49490231	skipping	TRUE	FALSE	0.00599556939939492	0.00772331194380171	0.00467966474643943	-0.304364719736228	-0.157895439474439	-4.38422950999724	2.81360431660275e-05	0.000305263285099044	0.0345279964333732	0.28433422698193	0.00562135913469096	1
RPL28	FALSE	FALSE	chr19	+	cassette exon	55388243	55388373	131	coding exon	protein_coding	chr19:55388049-55388242	chr19:55388049-55391553	skipping	TRUE	FALSE	0.0174241999163759	0.0214260259706303	0.0151154587768178	-0.631056719381253	-0.175036050173233	-2.61068256227494	0.0103837083837429	0.0380730198619683	-0.0164622311259624	0.863205297776067	-0.0587472408577334	0.584432252654789
RPL30	FALSE	FALSE	chr8	-	alternative 3' splice site	98042719	98042775	57	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr8:98042776-98044942	chr8:98042719-98044942	skipping	TRUE	FALSE	0.0590641688225075	0.0573152950803543	0.060821342228139	0.350604714778478	0.054653289111631	2.44977800313166	0.0159809583964127	0.0539734255275069	-0.0176125939367688	0.374544955430871	-0.00866605559076746	0.944113575193574
RPL31	FALSE	FALSE	chr2	+	unannotated splice site	101004284	101004308	25	not an annotated exon	""	chr2:101004309-101005958	chr2:101004284-101005958	inclusion	TRUE	FALSE	0.00552844696683023	0.00538856615924211	0.00575468958748133	0.036612342823922	-0.0357734315201577	-1.45448224762719	0.148853285387144	0.30116003783562	0.00296443865766063	0.962836242440104	-0.00449365935315421	1
RPL36A-HNRNPH2	FALSE	FALSE	chrX	+	unannotated splice site	101408308	101408319	12	not an annotated exon	""	chrX:101408320-101411935	chrX:101408308-101411935	skipping	TRUE	FALSE	0.108258446202944	0.112056689150804	0.0980577232093516	-1.39989659414522	0.0645252008744515	0.835259379465793	0.405504967715455	0.598577428472337	-0.0194941352044806	0.853314767246427	-0.00868844070196578	1
RPL6	FALSE	FALSE	chr12	-	cassette exon	112408420	112408952	533	coding exon	protein_coding	chr12:112408339-112408419	chr12:112408339-112410319	skipping	TRUE	FALSE	0.210742887850124	0.180947887534567	0.218908580077235	3.79606925426678	0.0626798106916049	1.74859223095687	0.0833408219272295	0.191903950829051	-0.039772426398745	0.142276868572719	-0.0331736915650663	0.531559292179633
RPLP0	FALSE	FALSE	chr12	-	alternative 5' splice site	120200719	120200729	11	non-coding annotation only	nonsense_mediated_decay;retained_intron	chr12:120199486-120200718	chr12:120199486-120200729	inclusion	TRUE	FALSE	0.00991206166392847	0.0128638780096631	0.00788539706890184	-0.497848094076123	-0.202198771681897	-6.05805364527079	2.27665448303416e-08	6.67750442196375e-07	0.0255368364256775	0.472367357846902	-0.014975090035068	0.907169199855509
RPLP0	FALSE	FALSE	chr12	-	cassette exon	120198554	120198739	186	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr12:120198740-120198853	chr12:120197463-120198853	inclusion	TRUE	TRUE	0.431941745657752	0.42396072874244	0.430427407794717	0.646667905227644	-0.177637936012749	-1.32776920458642	0.187189463837256	0.355022888547221	-0.0431727903852079	0.798373901371683	-0.091037538451867	0.763742089132858
RPLP1	FALSE	FALSE	chr15	+	cassette exon	69453647	69453721	75	coding exon	protein_coding	chr15:69453722-69455169	chr15:69453021-69455169	skipping	TRUE	TRUE	0.0153428905118239	0.00815708675249503	0.0208745803802575	1.27174936277625	0.377213061638114	8.11820661631348	1.07168528128048e-12	8.2836400946249e-11	-0.0892781952624616	0.0188317997396905	-0.0214904581752452	0.893463027732842
RPLP2	FALSE	FALSE	chr11	+	unannotated splice site	812760	812762	3	not an annotated exon	""	chr11:812634-812759	chr11:812634-812762	skipping	TRUE	FALSE	0.0124866726872301	0.0118885832120299	0.0138020601124568	0.191347690042696	0.00065130308339643	0.0212822445344096	0.983061681446761	1	0.0021601047784491	1	0.0027100943279708	1
RPN2	FALSE	FALSE	chr20	+	cassette exon	37238402	37238449	48	coding exon	protein_coding	chr20:37236710-37238401	chr20:37236710-37241302	inclusion	TRUE	FALSE	0.0589945168519467	0.0463285956150188	0.0698441728000789	2.35155771850601	0.186299625630699	3.32459866679215	0.00122730357041126	0.00729730671847682	-0.0198886251857597	0.788449142494701	0.0181188015734351	0.982438621677276
RPS12	FALSE	FALSE	chr6	+	alternative 5' splice site	132815089	132815224	136	non-coding annotation only	retained_intron	chr6:132815225-132816460	chr6:132815089-132816460	inclusion	TRUE	FALSE	0.0115982892375192	0.0214245925646649	0.00660633948357984	-1.48182530810851	-0.309359985769731	-6.25575858477792	9.1482080264916e-09	3.0502995586372e-07	0.099853058880199	0.00528155141722205	0.049241654715243	0.479294981995654
RPS14	FALSE	FALSE	chr5	-	cassette exon	150449486	150449691	206	coding exon	protein_coding	chr5:150447736-150449485	chr5:150447736-150449702	inclusion	TRUE	FALSE	0.297831948993293	0.240949346015157	0.332613440373819	9.1664094358662	0.291562136743463	5.06356520297695	1.81014436511252e-06	3.12502588109019e-05	-0.102954150782937	0.0107098532799604	-0.0569093274716699	0.482705558022424
RPS14	FALSE	FALSE	chr5	-	cassette exon	150449492	150449696	205	coding exon	protein_coding	chr5:150447736-150449491	chr5:150447736-150449702	inclusion	TRUE	FALSE	0.127831792721636	0.0897253714611523	0.156246311090947	6.65209396297944	0.357475756688833	4.00846464132491	0.000115800784149679	0.00104190070606629	-0.105644489836875	0.138240225065138	-0.0453393681043156	0.86229873788958
RPS15A	FALSE	FALSE	chr16	-	cassette exon	18786240	18786336	97	coding exon	nonsense_mediated_decay;protein_coding	chr16:18784824-18786239	chr16:18784824-18788062	inclusion	TRUE	FALSE	0.00944455504897065	0.00936684400502499	0.00927797031718996	-0.00888736878350334	0.0608435124302043	1.46277685877405	0.146573215992358	0.297077179731829	-0.00554585014344572	0.95197078235111	0.00704462167347513	1
