gene	chromosome	start	end	strand	annotated	type	meanPSI	d_prolif	t_prolif	p_prolif	FDR_prolif	d_age	FDR_age	d_age_adj	FDR_age_adj	machinery	named
CAST	chr5	96726860	96727488	+	1	alternative donor	0.32224119212984	-0.0993225155124211	-2.03546287946744	0.0443720869874812	0.116984083600328	0.0258830951284778	0.622164109157198	0.00847858976051587	1	FALSE	FALSE
CAST	chr5	96727531	96729611	+	1	alternative donor	0.161910565983034	-0.0350407621446371	-0.973191701904364	0.332738009497208	0.530425005070799	0.0247417771102563	0.45016910570193	0.0215218457454765	0.801020692772742	FALSE	FALSE
CAST	chr5	96729210	96729611	+	1	alternative donor	0.838089434016966	0.0350407621446371	0.973191701904365	0.332738009497207	0.530425005070799	-0.0247417771102563	0.45016910570193	-0.0215218457454765	0.801020692772742	FALSE	FALSE
PAM	chr5	102961230	102990271	+	1	alternative donor	0.251668790960556	-0.00118583868704715	-0.0320611516915093	0.974485329286905	1	0.0362302777243951	0.213800309675124	0.0427425557102318	0.359184038655864	FALSE	FALSE
PAM	chr5	102974437	102990271	+	1	alternative donor	0.68299137636926	0.0510984823049561	1.38475190786282	0.169120626281365	0.330183266350701	-0.0476346968971634	0.0614943130233296	-0.0451008529016357	0.292458316033086	FALSE	FALSE
PAM	chr5	102987572	102990271	+	1	alternative donor	0.0653398326701846	-0.171301954571722	-4.18943026792481	5.91630164063597e-05	0.000570009684980253	0.062162622246511	0.0326446577345178	0.0354229688065832	0.594001852177196	FALSE	FALSE
PAM	chr5	103019844	103028886	+	1	alternative donor	0.0293610360896769	-0.0156478419511896	-0.339826828631639	0.734678935149136	0.875348397371199	0.00955506011415612	0.884935846288881	0.00783773390487375	1	FALSE	FALSE
PAM	chr5	103028239	103028886	+	1	alternative donor	0.970638963910323	0.0156478419511896	0.33982682863164	0.734678935149135	0.875348397371199	-0.00955506011415615	0.884935846288881	-0.00783773390487376	1	FALSE	FALSE
AP3S1	chr5	115870129	115902884	+	1	alternative donor	0.034814800715541	0.0496976617250391	0.77701768752749	0.438929219490136	0.629607033102472	0.00689359484234687	0.973039865376012	0.0193147197024737	0.985187378373503	FALSE	FALSE
AP3S1	chr5	115895159	115902884	+	1	alternative donor	0.965185199284459	-0.0496976617250388	-0.777017687527486	0.438929219490139	0.629607033102472	-0.00689359484234708	0.973039865376012	-0.0193147197024739	0.985187378373503	FALSE	FALSE
P4HA2	chr5	132198272	132198878	-	1	alternative donor	0.173187447795138	0.031101250921285	1.13523754467223	0.258910620110524	0.443828134574543	-0.0182941321455252	0.467803958187632	-0.0147503762217897	0.852325246216829	FALSE	FALSE
P4HA2	chr5	132198381	132198878	-	1	alternative donor	0.826812552204862	-0.031101250921285	-1.13523754467223	0.258910620110524	0.443828134574543	0.0182941321455252	0.467803958187632	0.0147503762217897	0.852325246216829	FALSE	FALSE
P4HA2	chr5	132204153	132209137	-	1	alternative donor	0.0490298820064307	-0.00328923452376743	-0.0430897576139054	0.96571340649163	1	0.0152842077987662	0.892282704818756	0.0174068102639168	1	FALSE	FALSE
P4HA2	chr5	132207885	132209137	-	1	alternative donor	0.950970117993569	0.00328923452376748	0.0430897576139061	0.96571340649163	1	-0.0152842077987663	0.892282704818756	-0.0174068102639168	1	FALSE	FALSE
MACROH2A1	chr5	135350914	135360496	-	1	alternative donor	0.686313799451974	-0.296817912502224	-4.40667487957209	2.5792888954727e-05	0.000284810439399438	0.0679113185870011	0.251643441873892	0.0141335431011427	1	FALSE	FALSE
MACROH2A1	chr5	135353046	135360496	-	1	alternative donor	0.313686200548027	0.296817912502224	4.40667487957209	2.57928889547271e-05	0.000284810439399438	-0.0679113185870011	0.251643441873892	-0.0141335431011427	1	FALSE	FALSE
MACROH2A1	chr5	135360605	135369405	-	1	alternative donor	0.570818990956037	-0.0446688131460774	-1.29574297062668	0.197960275366199	0.369518604017807	-0.0138687827295175	0.724659214924882	-0.026468429583307	0.685750082706529	FALSE	FALSE
MACROH2A1	chr5	135360608	135369405	-	1	alternative donor	0.429181009043963	0.0446688131460773	1.29574297062668	0.197960275366199	0.369518604017807	0.0138687827295175	0.724659214924882	0.026468429583307	0.685750082706529	FALSE	FALSE
TGFBI	chr5	136047421	136049438	+	1	alternative donor	0.998844475020142	-5.32621682717913e-17	-1.45816526213996e-14	0.999999999999988	1	1.90636814981925e-17	1	1.07001985972564e-17	1	FALSE	FALSE
TGFBI	chr5	136048350	136049438	+	1	alternative donor	0.00115552497985811	1.06524336543582e-16	2.91633052427992e-14	0.999999999999977	1	-3.81273629963851e-17	1	-2.14003971945129e-17	1	FALSE	FALSE
TGFBI	chr5	136054036	136054715	+	0	alternative donor	0.00121258075742435	1.06524336543582e-16	2.91633052427992e-14	0.999999999999977	1	-3.81273629963851e-17	1	-2.14003971945129e-17	1	FALSE	FALSE
TGFBI	chr5	136054081	136054715	+	1	alternative donor	0.998787419242576	-5.32621682717913e-17	-1.45816526213996e-14	0.999999999999988	1	1.90636814981925e-17	1	1.07001985972564e-17	1	FALSE	FALSE
TGFBI	chr5	136061580	136063185	+	1	alternative donor	0.00139318737915277	1.06524336543582e-16	2.91633052427992e-14	0.999999999999977	1	-3.81273629963851e-17	1	-2.14003971945129e-17	1	FALSE	FALSE
TGFBI	chr5	136062688	136063185	+	1	alternative donor	0.998606812620847	-5.32621682717913e-17	-1.45816526213996e-14	0.999999999999988	1	1.90636814981925e-17	1	1.07001985972564e-17	1	FALSE	FALSE
NDUFA2	chr5	140645679	140647255	-	1	alternative donor	0.920062069270126	-0.235631142229228	-3.18782208976064	0.00189862837223142	0.0102495795142208	0.118363144569338	0.0159131608292731	0.0877286570229024	0.330176830903479	FALSE	FALSE
NDUFA2	chr5	140645726	140647255	-	1	alternative donor	0.0799379307298735	0.235631142229228	3.18782208976064	0.00189862837223143	0.0102495795142208	-0.118363144569338	0.0159131608292731	-0.0877286570229024	0.330176830903479	FALSE	FALSE
PCDHGA1	chr5	141400525	141494806	+	1	alternative donor	0.177511027421005	-0.254893493063897	-2.9267177769336	0.00421562612664083	0.0191419819181648	0.0327843427487471	0.762653396066348	-0.018174513661561	1	FALSE	FALSE
PCDHGA1	chr5	141423661	141494806	+	1	alternative donor	0.137722341796097	-0.266082657326078	-1.8314644989526	0.0699215203870995	0.16629586771785	-0.0278587979392121	0.904079701791939	-0.0926688449574162	0.790958395735541	FALSE	FALSE
PCDHGA1	chr5	141433184	141494806	+	1	alternative donor	0.215388040680505	-0.0146096636100927	-0.12065897575302	0.904196213575118	0.985939725420874	-0.00237704362636221	1	-0.00609406821386399	1	FALSE	FALSE
PCDHGA1	chr5	141478547	141494806	+	1	alternative donor	0.469378590102393	0.354648547793719	3.9623458668576	0.000137005283832722	0.00120091487194611	-0.0399438659618916	0.710132090145602	0.0320191456261189	0.96580989741943	FALSE	FALSE
CSNK1A1	chr5	149513210	149520289	-	1	alternative donor	0.803583399499902	0.0107614989662944	0.188261016965911	0.851042454217085	0.955876944118991	-0.0465058616947991	0.334038183987725	-0.0527956796477096	0.531656996651018	FALSE	FALSE
CSNK1A1	chr5	149517878	149520289	-	1	alternative donor	0.196416600500098	-0.0107614989662945	-0.188261016965913	0.851042454217084	0.955876944118991	0.0465058616947992	0.334038183987725	0.0527956796477096	0.531656996651018	FALSE	FALSE
ANXA6	chr5	151109847	151117126	-	1	alternative donor	0.214494541420005	-0.0435088809928156	-1.60182440248618	0.11225701247875	0.240874510687842	0.0348523253546487	0.0652316200655397	0.0316271310574244	0.347403424194094	FALSE	FALSE
ANXA6	chr5	151110645	151117126	-	1	alternative donor	0.785505458579995	0.0435088809928156	1.60182440248618	0.11225701247875	0.240874510687842	-0.0348523253546487	0.0652316200655397	-0.0316271310574244	0.347403424194094	FALSE	FALSE
SPARC	chr5	151666510	151667466	-	1	alternative donor	0.998143283095242	-0.00268069586441503	-0.635068652376562	0.526791914782574	0.717101805735655	0.00140192446476717	0.792590035901806	0.0010637604539466	1	FALSE	FALSE
SPARC	chr5	151666525	151667466	-	1	alternative donor	0.0018567169047579	0.00268069586441505	0.635068652376568	0.52679191478257	0.717101805735655	-0.00140192446476717	0.792590035901806	-0.0010637604539466	1	FALSE	FALSE
SPARC	chr5	151674672	151676131	-	1	alternative donor	0.0274928512612522	-0.0036305008094317	-0.106715864588793	0.915221972506548	0.99287717017377	0.000152196935026127	1	-0.000632504758750761	1	FALSE	FALSE
SPARC	chr5	151674675	151676131	-	1	alternative donor	0.972507148738748	0.00363050080943173	0.106715864588794	0.915221972506547	0.99287717017377	-0.000152196935026039	1	0.000632504758750883	1	FALSE	FALSE
CLINT1	chr5	157789514	157791702	-	1	alternative donor	0.710689527025524	0.181266906936286	2.69887641179824	0.00813264786072978	0.0324257155619484	-0.0153343425926539	0.874574993213875	0.0223978412569224	0.979643782041765	FALSE	FALSE
CLINT1	chr5	157789568	157791702	-	1	alternative donor	0.289310472974476	-0.181266906936286	-2.69887641179824	0.00813264786072978	0.0324257155619484	0.015334342592654	0.874574993213875	-0.0223978412569223	0.979643782041765	FALSE	FALSE
SPDL1	chr5	169588576	169591047	+	1	alternative donor	0.844050228220176	-0.485606047645831	-4.91178373521577	3.40631090719619e-06	5.19500600689428e-05	0.111444914653369	0.1872307540388	0.0235257791524926	1	FALSE	FALSE
SPDL1	chr5	169590830	169591047	+	1	alternative donor	0.155949771779824	0.485606047645831	4.91178373521577	3.40631090719617e-06	5.19500600689428e-05	-0.11144491465337	0.1872307540388	-0.0235257791524927	1	FALSE	FALSE
NPM1	chr5	171400211	171405301	+	1	alternative donor	0.0312985296985122	0.0218222487577235	0.582205430472299	0.561700558003591	0.74651957708879	-0.0174156431567088	0.676010069228796	-0.0157858900663775	0.91701834432199	FALSE	FALSE
NPM1	chr5	171400926	171405301	+	1	alternative donor	0.968701470301488	-0.0218222487577236	-0.582205430472301	0.56170055800359	0.74651957708879	0.0174156431567087	0.676010069228796	0.0157858900663774	0.91701834432199	FALSE	FALSE
PDLIM7	chr5	177489833	177490869	-	1	alternative donor	0.832142763490466	-0.149098885136919	-2.02177217034979	0.0457930459957627	0.119893879470045	0.00819684836142607	0.971905873218505	-0.0236654786454673	0.983234759464368	FALSE	FALSE
PDLIM7	chr5	177490594	177490869	-	1	alternative donor	0.167857236509534	0.149098885136919	2.02177217034979	0.0457930459957627	0.119893879470045	-0.00819684836142609	0.971905873218505	0.0236654786454673	0.983234759464368	FALSE	FALSE
HNRNPAB	chr5	178209448	178210552	+	1	alternative donor	0.205429692122768	-0.020815518249698	-0.301980512797208	0.763275820709819	0.892824794415407	0.0649190828269851	0.236565297211588	0.0724016686229091	0.449327775415958	FALSE	FALSE
HNRNPAB	chr5	178210273	178210552	+	1	alternative donor	0.794570307877232	0.020815518249698	0.301980512797207	0.763275820709819	0.892824794415407	-0.0649190828269851	0.236565297211588	-0.0724016686229091	0.449327775415958	FALSE	FALSE
ADAMTS2	chr5	179140036	179152141	-	1	alternative donor	0.867167357042668	0.0200507055593342	0.297830468774441	0.766432470717338	0.893295693252114	-0.0728410047481588	0.147107859516309	-0.0819769135195048	0.293588017304616	FALSE	FALSE
ADAMTS2	chr5	179151201	179152141	-	1	alternative donor	0.132832642957333	-0.0200507055593342	-0.297830468774442	0.766432470717338	0.893295693252114	0.0728410047481588	0.147107859516309	0.0819769135195048	0.293588017304616	FALSE	FALSE
HNRNPH1	chr5	179614960	179616125	-	1	alternative donor	0.106575792030612	0.149951295368908	1.92653336417783	0.0567939103293662	0.140887008774744	0.0116869146942135	0.941406122136108	0.0474599821429116	0.798407867080828	TRUE	FALSE
HNRNPH1	chr5	179615596	179616125	-	1	alternative donor	0.893424207969388	-0.149951295368908	-1.92653336417783	0.0567939103293661	0.140887008774744	-0.0116869146942135	0.941406122136108	-0.0474599821429115	0.798407867080828	TRUE	FALSE
HNRNPH1	chr5	179616959	179617513	-	1	alternative donor	0.409114504095015	-0.025822375973718	-2.00318700852322	0.0477841029999253	0.123396912910209	-0.000243761379240962	1	-0.00607316492136442	0.885309445713496	TRUE	FALSE
HNRNPH1	chr5	179617111	179617513	-	1	alternative donor	0.590885495904986	0.0258223759737181	2.00318700852323	0.0477841029999252	0.123396912910209	0.000243761379240959	1	0.00607316492136441	0.885309445713496	TRUE	FALSE
HNRNPH1	chr5	179618324	179620891	-	1	alternative donor	0.093143514590899	-0.102553026888398	-1.24929862860872	0.2143874634412	0.391795681441978	-0.0036682693149019	1	-0.0273247672109405	0.979943571204315	TRUE	FALSE
HNRNPH1	chr5	179619408	179620891	-	1	alternative donor	0.906856485409101	0.102553026888398	1.24929862860872	0.2143874634412	0.391795681441978	0.00366826931490189	1	0.0273247672109405	0.979943571204315	TRUE	FALSE
CANX	chr5	179699050	179705678	+	1	alternative donor		-0.181664794218972	-1.34304028916082	0.182239746602465	0.34761490644699	-0.00147807401708296	1	-0.0423843554863458	0.983234759464368	FALSE	FALSE
CANX	chr5	179699103	179705678	+	1	alternative donor		0.181664794218972	1.34304028916082	0.182239746602465	0.34761490644699	0.00147807401708292	1	0.0423843554863458	0.983234759464368	FALSE	FALSE
""	chr6	3156153	3227486	-	0	alternative donor		0.120980849320086	1.4088689641335	0.162104710737699	0.318865310132396	-0.0439773173688908	0.62666596507753	-0.0257187092914371	0.983234759464368	FALSE	FALSE
""	chr6	3179713	3227486	-	0	alternative donor		-0.120980849320086	-1.4088689641335	0.162104710737699	0.318865310132396	0.0439773173688909	0.62666596507753	0.0257187092914371	0.983234759464368	FALSE	FALSE
""	chr6	29725564	29890263	+	0	alternative donor		0.00863979797395644	0.0621843857542706	0.950550895659125	1	-0.0673283724770757	0.652044444982553	-0.0789876976618874	0.83414611106599	FALSE	FALSE
""	chr6	29725564	30009144	+	0	alternative donor		0.160867490496239	1.20724906478761	0.230302350514161	0.407522525545609	-0.132191802180738	0.219027299508437	-0.12057923452028	0.574574375332619	FALSE	FALSE
TRIM10	chr6	29828819	30491136	+	0	alternative donor	0.0580125842638644	0.321366649679315	2.97685883878076	0.00363013733694541	0.017076206200486	0.00293738537788451	1	0.075467919243428	0.74947494310319	FALSE	FALSE
""	chr6	29829694	29944499	+	0	alternative donor	0.0771505272783327	0.379183166498817	2.15337414692062	0.0336226704148816	0.0939058558479313	0.0123832582927568	1	0.0996308863295367	0.833940535409399	FALSE	FALSE
TRIM10	chr6	29829694	30491536	+	0	alternative donor		0.519388419584741	2.08553479457852	0.0395165633844266	0.105990403841037	0.0623910857326773	0.85740388599001	0.190237139949035	0.686024928078753	FALSE	FALSE
""	chr6	29830411	29945233	+	0	alternative donor	0.0794157782093647	-0.102563260745714	-0.826011649757994	0.410706706953969	0.603635916313936	-0.00544698160260917	1	-0.0294385296118945	1	FALSE	FALSE
""	chr6	29888743	29944121	+	0	alternative donor	0.207330770258231	0.0920502132346965	0.448181644058557	0.654963441671605	0.81622999504161	-0.102940278940714	0.639443528098407	-0.101580355389966	0.869621028064469	FALSE	FALSE
TRIM26	chr6	29888743	30491136	+	0	alternative donor	0.148031913071076	0.397532473613321	3.12911828724075	0.00228083522295632	0.011806880659474	-0.0597076739446703	0.685374189563761	0.0181632811994183	1	FALSE	FALSE
""	chr6	29889824	29890263	+	1	alternative donor		-0.0086397979739564	-0.0621843857542703	0.950550895659126	1	0.0673283724770757	0.652044444982553	0.0789876976618873	0.83414611106599	FALSE	FALSE
""	chr6	29890297	29945233	+	1	alternative donor	0.459570520966595	-0.264605603378247	-1.29043018240325	0.199790656866815	0.371486935018776	0.0221204677984826	0.973039865376012	-0.0330087228438636	1	FALSE	FALSE
""	chr6	29926531	29942756	+	1	alternative donor	0.100124485756619	0.363246441845852	2.78041479175309	0.00645581286394154	0.0272125464712437	-0.0655654900265291	0.652820704647319	0.003530071425969	1	FALSE	FALSE
""	chr6	29928329	29944499	+	1	alternative donor	0.340076127932016	-0.188284947404061	-2.65343019493894	0.0092304260098024	0.0353017159296107	0.0673383764193465	0.2587492855825	0.0377630725412478	0.855196191594143	FALSE	FALSE
HLA-A	chr6	29942627	29942756	+	1	alternative donor	0.899875514243381	-0.363246441845852	-2.78041479175309	0.00645581286394156	0.0272125464712437	0.0655654900265292	0.652820704647319	-0.00353007142596877	1	FALSE	FALSE
HLA-A	chr6	29943544	29944121	+	1	alternative donor	0.792669229741769	-0.0920502132346963	-0.448181644058556	0.654963441671606	0.81622999504161	0.102940278940714	0.639443528098407	0.101580355389966	0.869621028064469	FALSE	FALSE
HLA-A	chr6	29944398	29944499	+	1	alternative donor	0.582773344789651	0.100054707737915	1.35401226046893	0.178695839186081	0.343521421709153	-0.059509149354702	0.343484295654107	-0.0482313387011072	0.789248730470528	FALSE	FALSE
""	chr6	29944617	30009144	+	1	alternative donor		-0.160867490496239	-1.20724906478761	0.230302350514161	0.407522525545609	0.132191802180738	0.219027299508437	0.12057923452028	0.574574375332619	FALSE	FALSE
HLA-A	chr6	29945092	29945233	+	1	alternative donor	0.46101370082404	0.374919822464481	1.52042638474068	0.131467778576211	0.27397176160398	-0.048350277526986	0.897740546257431	0.0265805224440619	1	FALSE	FALSE
""	chr6	30007594	30491136	+	0	alternative donor	0.144600629879482	0.487528012136637	3.72996238850755	0.000313601946922386	0.00238604076394415	-0.0847992716499499	0.521696669092924	0.00853516622557581	1	FALSE	FALSE
HLA-E	chr6	30490516	30491136	+	1	alternative donor	0.649354872785578	-0.571244365860079	-3.31820981266419	0.00125291974182397	0.00743661438384526	0.0828416470048023	0.680546396015288	-0.0296101498949218	1	FALSE	FALSE
HLA-E	chr6	30491413	30491536	+	1	alternative donor		-0.519388419584741	-2.08553479457852	0.0395165633844265	0.105990403841037	-0.0623910857326773	0.85740388599001	-0.190237139949035	0.686024928078753	FALSE	FALSE
""	chr6	31269526	31355106	-	1	alternative donor	0.0822045680756773	0.297793916397868	2.22939953150983	0.027958658956831	0.0825411450626581	-0.0560670685767733	0.718437111665739	0.000145114547060777	1	FALSE	FALSE
""	chr6	31270086	31355316	-	1	alternative donor	0.180714172735065	0.1635210910997	1.20333141804441	0.231606585523917	0.408754142284353	-0.0737842967659226	0.598806405815995	-0.0509615922119087	0.947283790071782	FALSE	FALSE
""	chr6	31271349	31356687	-	1	alternative donor	0.247875689188621	0.337617493780894	1.79348328978098	0.0758302303326498	0.178229864105972	-0.0793901003307571	0.710132090145602	-0.0186212953577216	1	FALSE	FALSE
HLA-B	chr6	31354666	31355106	-	1	alternative donor	0.917795431924323	-0.297793916397868	-2.22939953150983	0.027958658956831	0.0825411450626581	0.0560670685767733	0.718437111665739	-0.000145114547060768	1	FALSE	FALSE
HLA-B	chr6	31355224	31355316	-	1	alternative donor	0.819285827264935	-0.1635210910997	-1.20333141804441	0.231606585523916	0.408754142284353	0.0737842967659226	0.598806405815995	0.0509615922119087	0.947283790071782	FALSE	FALSE
HLA-B	chr6	31356443	31356687	-	1	alternative donor	0.752124310811379	-0.337617493780894	-1.79348328978098	0.0758302303326497	0.178229864105972	0.0793901003307571	0.710132090145602	0.0186212953577216	1	FALSE	FALSE
BAG6	chr6	31639227	31640198	-	1	alternative donor	0.351866159079504	0.298023846062305	4.3853190182302	2.80177120424927e-05	0.000305263285099044	-0.110638220620707	0.0195623179941869	-0.0645835975063085	0.504984125057773	FALSE	FALSE
BAG6	chr6	31639647	31640198	-	1	alternative donor	0.648133840920496	-0.298023846062305	-4.3853190182302	2.8017712042493e-05	0.000305263285099044	0.110638220620707	0.0195623179941869	0.0645835975063085	0.504984125057773	FALSE	FALSE
BAG6	chr6	31644195	31644524	-	1	alternative donor	0.618035319586047	-0.153928796018675	-2.00962322351658	0.0470863809230251	0.12247800119783	0.0679549381308634	0.292718211649474	0.0461902103707646	0.801020692772742	FALSE	FALSE
BAG6	chr6	31644415	31644524	-	1	alternative donor	0.381964680413953	0.153928796018675	2.00962322351658	0.0470863809230251	0.12247800119783	-0.0679549381308635	0.292718211649474	-0.0461902103707647	0.801020692772742	FALSE	FALSE
""	chr6	31835058	31835410	+	1	alternative donor	0.0487429214264166	0.503187103564093	7.59529904723259	1.45444836628454e-11	8.10914572743232e-10	-0.0900508369856906	0.144076737803187	0.00580853588942095	1	FALSE	FALSE
""	chr6	31835201	31835410	+	1	alternative donor	0.951257078573583	-0.503187103564093	-7.59529904723259	1.45444836628454e-11	8.10914572743232e-10	0.0900508369856904	0.144076737803187	-0.00580853588942109	1	FALSE	FALSE
""	chr6	31835452	31837235	+	1	alternative donor	0.862213816846483	0.0377574550692585	0.683196012849318	0.496016902068035	0.686590754551643	-0.0147816874550104	0.840134577256915	-0.00908994672240081	1	FALSE	FALSE
""	chr6	31836518	31837235	+	1	alternative donor	0.137786183153517	-0.0377574550692586	-0.683196012849319	0.496016902068034	0.686590754551643	0.0147816874550104	0.840134577256915	0.00908994672240083	1	FALSE	FALSE
NELFE	chr6	31954878	31955058	-	1	alternative donor	0.195487383987966	0.142565765622538	1.97016472401254	0.0515040966750868	0.130622992387748	-0.089141926932799	0.0842536324072403	-0.0738859560478906	0.474131077937937	FALSE	FALSE
NELFE	chr6	31954893	31955058	-	1	alternative donor	0.804512616012034	-0.142565765622538	-1.97016472401254	0.0515040966750868	0.130622992387748	0.089141926932799	0.0842536324072403	0.0738859560478906	0.474131077937937	FALSE	FALSE
BRD2	chr6	32974766	32975383	+	1	alternative donor	0.820880855707829	0.0390488385776988	0.861328674368254	0.391057765494064	0.586414224182236	-0.0210429892261648	0.677401510950243	-0.016233350798422	0.96580989741943	FALSE	FALSE
BRD2	chr6	32975113	32975383	+	1	alternative donor	0.179119144292171	-0.0390488385776988	-0.861328674368255	0.391057765494063	0.586414224182236	0.0210429892261648	0.677401510950243	0.016233350798422	0.96580989741943	FALSE	FALSE
RXRB	chr6	33195455	33195569	-	1	alternative donor	0.698251701573856	0.0141422367086383	0.251387676934652	0.802015254860585	0.917310980242432	-0.0225719704418766	0.724656472445455	-0.0236270530587116	0.91701834432199	FALSE	FALSE
RXRB	chr6	33195467	33195569	-	1	alternative donor	0.301748298426145	-0.0141422367086383	-0.251387676934652	0.802015254860585	0.917310980242432	0.0225719704418766	0.724656472445455	0.0236270530587117	0.91701834432199	FALSE	FALSE
HMGA1	chr6	34240883	34242711	+	1	alternative donor		0.0577487386079093	0.701311219910356	0.484721563879031	0.674248686606373	-0.030475910453997	0.751645034600265	-0.0233116387263318	1	FALSE	FALSE
HMGA1	chr6	34240916	34242711	+	1	alternative donor		-0.0577487386079093	-0.701311219910356	0.48472156387903	0.674248686606373	0.030475910453997	0.751645034600265	0.0233116387263318	1	FALSE	FALSE
SRSF3	chr6	36598984	36601151	+	1	alternative donor	0.913239352389855	0.394551661728848	7.23753783725541	8.44826962783214e-11	4.04684014144471e-09	-0.112012228757553	0.00690552140830229	-0.0445939581995812	0.647905945847166	TRUE	TRUE
SRSF3	chr6	36600277	36601151	+	1	alternative donor	0.0867606476101455	-0.394551661728847	-7.23753783725541	8.44826962783223e-11	4.04684014144471e-09	0.112012228757553	0.00690552140830229	0.0445939581995812	0.647905945847166	TRUE	TRUE
VEGFA	chr6	43778919	43784540	+	1	alternative donor	0.467486288819989	-0.0347835130745715	-0.720444952505214	0.472882937508893	0.662659608762977	0.00843447229790156	0.921155313251906	0.00222142307480936	1	FALSE	FALSE
VEGFA	chr6	43782088	43784540	+	1	alternative donor	0.532513711180012	0.0347835130745715	0.720444952505216	0.472882937508892	0.662659608762977	-0.00843447229790157	0.921155313251906	-0.00222142307480937	1	FALSE	FALSE
COL12A1	chr6	75085366	75087576	-	1	alternative donor	0.149221031578331	-0.0313724787587124	-0.611490708501201	0.542222066857729	0.730046417016286	0.0030393545961934	1	-0.00341898493187668	1	FALSE	FALSE
COL12A1	chr6	75086558	75087576	-	1	alternative donor	0.850778968421669	0.0313724787587124	0.6114907085012	0.542222066857729	0.730046417016286	-0.00303935459619338	1	0.00341898493187671	1	FALSE	FALSE
COL12A1	chr6	75165780	75177662	-	1	alternative donor	0.666993616466583	0.107887434078824	1.93008809875691	0.0563464142015013	0.140185921506442	-0.0920783028402768	0.00937276534182761	-0.085139057441262	0.130713536417908	FALSE	FALSE
COL12A1	chr6	75175311	75177662	-	1	alternative donor	0.333006383533417	-0.107887434078824	-1.93008809875691	0.0563464142015013	0.140185921506442	0.0920783028402768	0.00937276534182761	0.085139057441262	0.130713536417908	FALSE	FALSE
NT5E	chr6	85489600	85491976	+	1	alternative donor	0.0392337197943858	0.406274699194036	6.84946703846533	5.53524016359121e-10	2.16383353981309e-08	-0.0686273845406131	0.224122403729318	0.00953300857586738	1	FALSE	FALSE
NT5E	chr6	85490658	85491976	+	1	alternative donor	0.960766280205614	-0.406274699194036	-6.84946703846533	5.53524016359125e-10	2.16383353981309e-08	0.0686273845406131	0.224122403729318	-0.00953300857586736	1	FALSE	FALSE
ENSG00000271793	chr6	85612921	85614980	-	1	alternative donor		0.262014628931963	2.39728037510344	0.0183368704476195	0.0599650926849557	-0.0104128511324251	0.983784690777205	0.0464234722505328	0.91701834432199	FALSE	FALSE
ENSG00000271793	chr6	85612924	85614980	-	1	alternative donor		-0.262014628931963	-2.39728037510344	0.0183368704476195	0.0599650926849557	0.0104128511324251	0.983784690777205	-0.0464234722505328	0.91701834432199	FALSE	FALSE
ENSG00000271793	chr6	85640565	85642796	-	1	alternative donor		-0.28303582900639	-2.84314136813312	0.00539710650068899	0.0236845925275397	0.0992049151262736	0.224122403729318	0.0544368431308965	0.846802145998523	FALSE	FALSE
ENSG00000271793	chr6	85641452	85642796	-	1	alternative donor		0.28303582900639	2.84314136813312	0.005397106500689	0.0236845925275397	-0.0992049151262736	0.224122403729318	-0.0544368431308965	0.846802145998523	FALSE	FALSE
CD164	chr6	109369018	109376073	-	1	alternative donor	0.0459420523648037	0.0105574501452429	0.182511481993588	0.855540086839132	0.959344489066894	0.0282887362210395	0.648089822822384	0.0359456364669355	0.790958395735541	FALSE	FALSE
CD164	chr6	109370468	109376073	-	1	alternative donor	0.954057947635196	-0.0105574501452429	-0.182511481993588	0.855540086839132	0.959344489066894	-0.0282887362210396	0.648089822822384	-0.0359456364669355	0.790958395735541	FALSE	FALSE
HDDC2	chr6	125292910	125300537	-	1	alternative donor	0.580731342564338	-0.0278756238909811	-0.633023154571738	0.528121489353349	0.717101805735655	0.00399296207440236	0.983878662274079	-0.00150373867345621	1	FALSE	FALSE
HDDC2	chr6	125298817	125300537	-	1	alternative donor	0.419268657435662	0.0278756238909811	0.633023154571739	0.528121489353349	0.717101805735655	-0.00399296207440235	0.983878662274079	0.00150373867345621	1	FALSE	FALSE
CCN2	chr6	131949558	131949948	-	1	alternative donor	0.0176173733328418	0.000420764249778162	0.0116152578343754	0.990755041552576	1	-0.00229425113002864	1	-0.00262921049068752	1	FALSE	FALSE
CCN2	chr6	131949561	131949948	-	1	alternative donor	0.982382626667158	-0.000420764249777936	-0.0116152578343691	0.990755041552581	1	0.00229425113002872	1	0.00262921049068766	1	FALSE	FALSE
RPS12	chr6	132815089	132816460	+	1	alternative donor	0.988401710762481	0.30935998576973	6.2557585847779	9.14820802649204e-09	3.0502995586372e-07	-0.099853058880199	0.00528155141722205	-0.0492416547152432	0.479294981995654	FALSE	FALSE
RPS12	chr6	132815225	132816460	+	1	alternative donor	0.0115982892375192	-0.309359985769731	-6.25575858477792	9.1482080264916e-09	3.0502995586372e-07	0.099853058880199	0.00528155141722205	0.049241654715243	0.479294981995654	FALSE	FALSE
PCMT1	chr6	149802370	149810615	+	1	alternative donor	0.425644802877579	0.0375839445741095	0.838424512164976	0.403733831775523	0.596480782740467	-0.00845135235679511	0.90438525416237	-0.00161420894452811	1	FALSE	FALSE
PCMT1	chr6	149802417	149810615	+	1	alternative donor	0.574355197122421	-0.0375839445741095	-0.838424512164976	0.403733831775523	0.596480782740467	0.0084513523567951	0.90438525416237	0.00161420894452811	1	FALSE	FALSE
